x  y  z 
-280.078294  -756.500991  459.489702 
-282.986238  -753.778250  498.916550 
-302.023139  -733.537620  837.856760 
-307.993871  -726.209215  794.753019 
-314.149346  -718.257659  772.995410 
-327.856191  -705.679937  309.904296 
-332.513531  -704.229670  436.658436 
-342.081625  -691.659680  420.461145 
-353.054293  -681.538262  465.200446 
-386.554230  -647.228670  685.698771 
-402.985157  -633.756467  259.153994 
-424.984271  -611.072236  641.135597 
-426.987503  -608.509234  380.377106 
-434.560066  -599.305858  265.046298 
-435.079636  -599.073033  379.767148 
-438.742041  -598.728064  271.821247 
-438.482815  -598.970116  269.660617 
-443.548404  -591.817408  383.530165 
-455.500324  -577.779084  359.285642 
-456.925330  -576.915016  382.963519 
-479.269999  -556.936963  343.569884 
-494.567489  -541.376513  337.203985 
-507.079463  -529.176211  555.067388 
-508.483885  -525.118208  586.846026 
-519.717186  -514.509204  322.761639 
-531.893104  -501.276671  336.017430 
-534.056970  -501.008428  319.883908 
-538.184162  -497.202348  316.474905 
-569.909869  -463.118218  200.204191 
-594.081485  -438.773712  263.152454 
-603.518365  -433.161063  259.164313 
-629.217673  -404.250965  156.693913 
223.727823  -1251.184607  503.960802 
113.700161  -1145.578961  730.705792 
113.831158  -1142.833476  730.281635 
114.265425  -1143.448932  770.809584 
95.426461  -1124.382422  696.536944 
22.556314  -1054.492542  417.953044 
12.130907  -1042.377812  422.672317 
0.098590  -1029.923693  460.647384 
1.227115  -1031.546596  459.161137 
-1.041207  -1026.629017  397.372758 
-38.202956  -990.373053  435.214267 
-47.239797  -981.055159  408.214158 
-47.655627  -979.901547  635.128649 
-60.367359  -969.878652  598.282087 
-69.124297  -960.840051  372.458054 
-79.850967  -952.127373  393.105936 
-78.539527  -949.182836  374.598983 
-85.979957  -944.327679  387.961456 
-104.981261  -926.765434  564.054463 
-146.713216  -883.824570  364.463027 
-200.973798  -829.122063  900.536944 
-222.376890  -809.571122  536.446478 
-231.471430  -800.006921  499.003359 
-233.015349  -796.333801  486.881532 
-232.553044  -794.790229  492.798232 
-233.907491  -795.930976  492.024971 
-236.932633  -793.612606  483.638240 
-236.308433  -794.024718  485.304968 
-238.365730  -792.466639  838.211373 
-255.346852  -775.862369  304.303307 
-268.701901  -759.900709  296.816297 
-272.057764  -757.222570  338.885318 
-305.686005  -724.058040  286.540538 
-317.626300  -713.327344  309.794306 
-330.535838  -698.162606  438.759519 
-330.520743  -699.189076  444.106034 
-331.239282  -700.839456  449.698074 
-332.777083  -696.361106  471.072487 
-335.170959  -693.354983  751.501414 
-352.162867  -677.905803  446.442339 
-354.503558  -676.742861  782.920754 
-359.174697  -669.492903  735.747351 
-362.966180  -667.037822  431.320172 
-368.343564  -663.747198  439.856683 
-375.969521  -652.627462  738.391626 
-406.538929  -624.361685  395.401495 
-409.037300  -620.243962  655.150355 
-412.786692  -618.846481  680.079809 
-432.656718  -599.264328  690.156501 
-435.544940  -595.380343  251.944331 
-447.440159  -581.916408  613.925045 
-456.489754  -572.116358  347.844065 
-491.025470  -539.998271  578.604570 
-497.347619  -534.029508  572.209961 
-498.687383  -530.066256  562.931182 
-512.392739  -515.937048  314.404263 
-517.701001  -513.266808  214.800127 
-517.660573  -514.664710  322.506805 
-521.216427  -507.512660  313.956028 
-533.539626  -496.433156  332.209439 
-532.885391  -498.178116  334.563017 
-550.233562  -481.986479  545.558853 
-573.717824  -455.312215  536.089236 
-593.729600  -436.265801  302.513629 
-602.322628  -425.402687  261.710362 
-606.402134  -424.115801  254.902277 
-605.891984  -422.479983  256.995993 
-630.640000  -398.144941  278.265570 
-648.442528  -383.915402  223.679436 
236.539805  -1262.124469  512.204497 
228.337202  -1253.598491  771.373912 
182.439623  -1205.321827  536.031930 
179.040231  -1205.909024  744.379665 
161.083991  -1184.485327  788.204949 
107.008185  -1133.804010  508.052385 
106.776089  -1130.289010  729.739871 
1.897841  -1027.286976  1106.800993 
3.027814  -1025.204326  630.311608 
-6.868159  -1019.545074  437.774580 
-37.427219  -984.108487  432.606877 
-42.239672  -983.246295  412.531692 
-41.993809  -982.477654  625.085009 
-45.189782  -978.880907  429.101405 
-52.943678  -972.511999  598.335832 
-55.526547  -969.810504  1078.933812 
-72.286724  -949.585546  405.611812 
-88.297605  -934.797713  393.034834 
-88.797158  -934.252722  393.374175 
-118.971156  -905.804161  584.401400 
-118.103719  -904.679886  1021.134188 
-136.925498  -888.021624  388.987025 
-138.114141  -883.922657  595.518033 
-163.957708  -858.142641  552.450255 
-187.693493  -838.715687  337.504984 
-202.666694  -820.542380  504.567441 
-204.950131  -820.170979  914.716808 
-210.350623  -815.616870  340.538097 
-212.869242  -813.664606  914.464064 
-212.123486  -814.712285  933.364629 
-219.453432  -806.826034  532.924729 
-220.065037  -802.365723  905.897647 
-224.626623  -799.495983  490.659923 
-228.978495  -795.548165  495.112718 
-229.063848  -794.900690  493.632970 
-231.216485  -790.637496  488.279186 
-244.374862  -782.409314  517.165801 
-280.095405  -743.457141  812.276744 
-287.151464  -738.749578  767.946584 
-312.318588  -714.382835  450.692977 
-328.696086  -693.784099  442.028555 
-334.822961  -691.604783  443.320620 
-333.535607  -692.187414  454.772654 
-336.419208  -687.701338  449.229557 
-353.139299  -668.806417  440.895637 
-361.112437  -661.716573  749.638239 
-377.017995  -649.830393  679.330734 
-375.041185  -649.031363  704.908827 
-383.363600  -639.372218  684.343967 
-383.742317  -640.548963  683.041540 
-409.144786  -615.539206  419.560181 
-422.422479  -603.096509  237.798382 
-420.639429  -601.159959  378.599512 
-427.716683  -596.076958  389.990453 
-431.780086  -590.619225  395.125799 
-438.955688  -583.286788  384.231245 
-445.297685  -579.479263  242.927112 
-445.341861  -576.592499  245.732774 
-449.351494  -576.980798  244.688168 
-474.638643  -549.158197  621.241636 
-480.975971  -543.249028  574.662737 
-483.039788  -542.919384  577.007959 
-484.697906  -541.113438  583.375948 
-486.954667  -536.860723  578.250391 
-498.364924  -523.874856  539.130006 
-508.229566  -517.984898  548.076696 
-508.664559  -513.428808  308.497575 
-512.297497  -513.124389  314.134863 
-512.689193  -510.834733  207.516544 
-514.089942  -510.371010  317.658150 
-530.104391  -494.071225  219.000450 
-530.427506  -495.055169  326.829599 
-547.246852  -479.110397  323.044641 
-550.176252  -475.523861  312.962986 
-594.382970  -430.878601  299.848577 
-626.224125  -399.410789  239.506622 
-635.345674  -389.348809  243.552761 
-634.417681  -388.540960  246.772458 
-646.152477  -378.983134  429.459471 
289.496321  -1310.061789  519.488008 
224.097347  -1241.192744  495.956713 
211.654658  -1232.152102  550.460749 
166.860995  -1187.881508  801.788010 
153.499252  -1170.389957  463.248656 
95.025941  -1116.067405  699.390648 
92.400764  -1109.677317  730.088859 
81.758663  -1100.485908  706.357121 
84.214852  -1100.791158  713.376095 
16.994167  -1037.730899  422.971543 
4.360836  -1022.244722  1123.497039 
-6.647696  -1011.829942  450.131118 
-5.534762  -1012.208916  447.484090 
-13.394318  -1005.904249  449.456226 
-41.802777  -976.176015  1040.668329 
-43.709066  -975.814757  1044.468922 
-44.060706  -975.478596  1046.872335 
-46.014115  -972.218011  378.086284 
-43.394568  -974.086175  614.316146 
-80.814875  -937.150047  377.198233 
-97.537097  -922.834494  377.319948 
-112.297807  -908.249198  949.824096 
-113.538318  -906.869396  579.073116 
-154.419088  -863.037884  542.203008 
-157.516245  -862.467555  348.932758 
-167.088661  -853.264243  563.427711 
-174.384425  -846.557692  372.469077 
-199.844314  -816.506426  908.880833 
-207.476553  -811.751870  932.684934 
-215.595471  -802.618035  353.384899 
-227.537256  -789.419511  477.622103 
-228.807637  -792.395075  489.712406 
-229.502787  -789.059803  901.933433 
-241.254341  -777.889234  861.868451 
-243.881826  -776.111365  852.124878 
-247.930293  -769.997695  851.256229 
-256.122375  -762.163711  811.807764 
-259.519930  -757.778599  459.188136 
-268.459004  -751.230817  853.208092 
-300.294669  -720.837292  312.869755 
-321.621121  -697.852810  452.908860 
-329.059232  -690.687535  449.626577 
-332.081991  -688.715159  441.904880 
-330.245525  -689.043513  452.175822 
-339.526232  -678.817072  289.275378 
-338.210615  -680.409768  446.620071 
-379.072942  -640.250593  250.973629 
-380.078315  -637.852915  415.495740 
-382.376311  -636.149386  404.406863 
-384.939641  -632.750486  394.343969 
-412.252441  -604.236773  252.117551 
-424.581171  -592.661499  273.218533 
-443.455289  -574.470915  243.924072 
-445.509665  -571.539661  243.809896 
-467.639730  -550.203741  358.145936 
-474.827175  -541.878145  572.298392 
-480.703795  -539.606180  582.152887 
-499.380725  -519.547801  546.627745 
-501.154220  -515.608864  543.065460 
-513.982931  -506.610745  332.528600 
-518.772571  -502.606418  327.059998 
-520.527675  -497.126160  310.214214 
-535.698244  -482.226971  289.877649 
-534.536045  -482.080476  295.832230 
-539.306805  -479.916587  190.593632 
-570.913381  -446.915772  483.626433 
-577.299498  -444.068989  497.256806 
-594.472104  -425.585376  254.195443 
-594.549696  -422.965576  255.028595 
-596.144358  -423.807495  266.110228 
-615.710356  -404.658077  449.828421 
-623.624586  -397.465500  422.073912 
-632.053248  -388.381256  417.471613 
342.533504  -1356.666612  527.198340 
199.154477  -1210.030644  737.382185 
69.210979  -1080.159504  719.282778 
21.222281  -1034.456356  407.755266 
-4.007644  -1011.942153  426.431767 
-0.939590  -1011.173641  429.552917 
-5.685335  -1007.530436  423.684821 
-24.051826  -990.840678  393.918626 
-31.476778  -984.326187  1111.663802 
-45.794382  -967.485454  383.012578 
-46.658158  -966.547599  383.124569 
-58.523370  -957.474321  422.662108 
-65.656041  -949.024677  395.509496 
-82.366758  -931.747518  1064.833492 
-105.745308  -906.137787  365.140557 
-112.214615  -903.688070  578.247181 
-123.686162  -890.576152  358.065670 
-140.843163  -871.863787  533.587151 
-169.466683  -842.578019  563.776708 
-181.126593  -834.706411  896.477661 
-248.107306  -767.194251  470.427287 
-298.471232  -717.347535  822.610687 
-326.956815  -684.409575  440.952910 
-327.547128  -685.742312  441.764677 
-336.573795  -675.492784  433.093485 
-346.523307  -666.346739  451.589130 
-380.305508  -633.089804  283.945639 
-385.824519  -629.369807  399.598477 
-395.318065  -617.509095  258.730780 
-404.231362  -610.713846  411.371782 
-414.045685  -599.762436  639.241367 
-427.995304  -584.005273  377.835575 
-439.109398  -575.611236  243.906337 
-464.229954  -550.356422  346.705000 
-474.198179  -538.828406  249.858306 
-483.200215  -532.192862  213.532845 
-491.142453  -521.429773  225.121715 
-507.215777  -506.626429  332.756913 
-516.853905  -497.961899  229.178634 
-522.876445  -490.796291  328.921921 
-525.712834  -486.937207  516.317380 
-531.108260  -480.830732  197.076337 
-532.478758  -478.243277  201.191996 
-532.267597  -478.333945  285.558238 
-530.294852  -480.398480  288.342509 
-535.988186  -478.554781  198.033699 
-552.789884  -462.021826  474.388033 
-553.421153  -462.147276  528.092396 
-555.391131  -456.051627  207.779404 
-569.834834  -440.765833  272.484910 
-582.064340  -432.148519  462.297707 
-592.847812  -419.914546  256.654946 
-602.290156  -410.139298  481.349993 
-625.681268  -388.555811  419.074990 
139.969954  -1149.891160  447.609934 
138.319673  -1146.687662  448.254588 
135.302498  -1144.815012  698.335696 
123.386563  -1132.460176  465.660178 
16.511726  -1023.347455  423.126713 
8.575900  -1017.884400  1108.888963 
-36.316606  -972.949506  392.695000 
-35.407965  -973.529391  1076.550160 
-42.147835  -968.379223  1070.829624 
-108.225093  -901.686349  965.284330 
-119.395103  -886.481266  957.773734 
-156.121217  -849.998874  345.363952 
-192.951908  -812.547279  909.106949 
-198.193856  -810.472615  907.707464 
-200.231014  -809.094632  354.615777 
-202.297726  -803.436308  872.008384 
-220.334503  -787.241168  329.620207 
-234.510069  -771.384621  475.099878 
-270.087746  -739.667232  308.290967 
-281.444058  -726.563183  837.789895 
-287.615251  -719.537235  826.563759 
-291.245874  -717.450569  764.630209 
-292.147586  -717.297129  810.267902 
-289.756106  -717.111227  811.292568 
-298.360131  -707.853820  468.801234 
-314.037734  -696.286512  306.157215 
-332.667711  -677.546781  448.752127 
-336.133152  -670.690137  439.165540 
-341.021461  -669.370852  432.638354 
-341.595274  -664.982040  440.269824 
-355.372570  -652.197049  744.801485 
-368.082313  -640.837480  412.824966 
-400.056811  -605.599601  243.946836 
-407.204555  -599.732021  632.626065 
-414.366712  -593.599366  622.236090 
-428.255602  -579.565243  221.661780 
-429.194101  -581.073152  230.727146 
-446.950384  -562.834887  345.143308 
-456.053557  -551.076200  337.658042 
-471.022950  -536.251641  566.700102 
-482.343629  -523.032717  202.446105 
-497.517655  -510.806267  564.094099 
-498.997115  -507.366212  218.687366 
-515.286810  -492.199171  319.199175 
-524.770634  -484.699711  318.645794 
-527.668774  -477.992267  300.246099 
-548.121232  -457.290496  473.744428 
-553.824650  -451.790717  500.807412 
-568.123538  -441.287075  273.473424 
-572.781847  -437.301651  515.889482 
-587.780429  -419.178245  494.102776 
-594.681308  -412.615440  260.492055 
-601.394994  -407.740520  164.913480 
-599.481562  -407.576656  180.248782 
-603.603120  -402.372288  176.749646 
-604.550028  -405.546525  268.834922 
-605.752208  -401.701075  176.317290 
-609.473695  -399.316208  239.609187 
-616.769819  -390.010479  256.297781 
-617.500247  -392.830905  405.440194 
347.437135  -1349.607165  524.455513 
337.416512  -1341.320495  520.394932 
311.618076  -1315.439398  515.402263 
235.012191  -1238.239664  521.676484 
210.506307  -1211.326893  737.593014 
152.328023  -1155.455701  701.792536 
61.426669  -1061.654856  463.759274 
20.535828  -1021.352309  446.313797 
18.042444  -1018.940031  423.085856 
-1.316811  -1002.811874  428.726647 
-14.558521  -989.794716  1111.671458 
-15.506536  -987.874073  430.778366 
-27.082539  -975.866721  434.477388 
-26.389815  -977.106458  434.186088 
-40.415266  -964.188910  385.302472 
-54.150367  -949.221273  423.280746 
-75.432604  -926.206627  393.255698 
-79.585273  -923.345145  578.392170 
-83.903206  -917.366021  580.093510 
-91.342780  -913.562899  563.566540 
-91.327983  -911.202777  579.002117 
-98.353200  -904.877359  984.807401 
-98.550324  -903.783393  375.808730 
-108.030053  -893.695125  549.145384 
-116.788389  -884.069530  556.239515 
-162.370571  -837.431818  370.247387 
-191.269284  -813.006103  522.807715 
-192.007895  -812.490400  913.343726 
-266.531261  -735.480314  773.177433 
-280.316363  -720.525249  789.631236 
-306.262040  -695.785407  279.578784 
-309.691258  -692.354678  303.405689 
-318.169900  -682.874268  445.976465 
-332.026514  -672.638367  438.950243 
-330.204500  -669.598949  454.911367 
-330.576540  -672.862238  456.485097 
-335.023672  -669.848344  262.837842 
-333.411201  -667.604540  452.192529 
-341.146050  -663.996310  407.042060 
-342.133525  -660.361581  407.340404 
-343.217202  -657.106121  402.542205 
-379.485882  -622.580103  399.913867 
-379.424800  -622.123218  716.442498 
-383.777866  -619.420756  684.043695 
-389.254966  -611.172631  260.158476 
-407.291223  -594.250810  621.525910 
